id,vendor,product_name,units,brand,current_price,price_per_unit,price_in_dollars
712296,Voila,Stonemill Plant-Based Protein Bread 454 g,454g,,5.49,$1.21/100g,1.21
712298,Voila,Sun-Maid Bread Raisin Cinnamon Swirl 450 g,450g,,5.69,$1.26/100g,1.26
712299,Voila,The Stonemill Bakehouse Bread Honest Wellness Chia And Supergrains 454 g,454g,,5.49,$1.21/100g,1.21
712300,Voila,Thomas' Bread Apple Strudel 454 g,454g,,5.99,$1.32/100g,1.32
712301,Voila,Thomas' Bread Maple French Toast 454 g,454g,,5.99,$1.32/100g,1.32
712302,Voila,Thomas' Muffin Bread Blueberry 454 g,454g,,5.99,$1.32/100g,1.32
712303,Voila,Villa Di Manno Bread Long Calabrese Sliced 675 g,675g,,3.99,$0.59/100g,0.59
712304,Voila,Villa Di Manno Bread Whole Wheat Sliced 620 g,620g,,4.49,$0.72/100g,0.72
712305,Voila,Villa Di Manno Calabrese Bread Sliced 675 g,675g,,5.49,$0.81/100g,0.81
712306,Voila,Villa Di Manno French Bread Sliced 620 g,620g,,3.79,$0.61/100g,0.61
712308,Voila,Villaggio Bread Italian Style Thick Slice 100% Whole Wheat 675 g,675g,,3.99,$0.59/100g,0.59
712309,Voila,Villaggio Rustico Bread Harvest Multigrain 550 g,550g,,3.99,$0.73/100g,0.73
712310,Voila,Villaggio Rustico White Loaf Bread 550 g,550g,,3.99,$0.73/100g,0.73
712311,Voila,Villaggio White Bread Artesano Original 600 g,600g,,3.99,$0.67/100g,0.67
712312,Voila,Villaggio White Bread Classico Italian Style Thick Slice 675 g,675g,,3.99,$0.59/100g,0.59
712313,Voila,Villaggio White Bread Sesame Thick Slice Italian Style 675 g,675g,,3.99,$0.59/100g,0.59
712314,Voila,WW 100% Whole Wheat Bread Loaf 450 g,450g,,5.99,$1.33/100g,1.33
712315,Voila,WW White Bread 450 g,450g,,5.99,$1.33/100g,1.33
712482,Voila,Compliments Mini White Pita Bread 2-Inch 200 g (frozen),200g,,3.79,$1.90/100g,1.9
712487,Voila,Compliments Pita Bread Greek Style  425 g (frozen),425g,,3.79,$0.89/100g,0.89
712498,Voila,Farm Boy Breadsticks Fennel Taralli 250 g,250g,,4.99,$2.00/100g,2.0
712499,Voila,Farm Boy Breadsticks Original Taralli 250 g,250g,,4.99,$2.00/100g,2.0
712500,Voila,Farm Boy Flat Bread Roasted Garlic 136 g,136g,,3.99,$2.93/100g,2.93
712501,Voila,Farm Boy Flatbreads Whole Wheat Crispy 136 g,136g,,3.99,$2.93/100g,2.93
712505,Voila,Farm Boy Hot Chili Taralli Breadsticks 250 g,250g,,4.99,$2.00/100g,2.0
712512,Voila,Farm Boy Taralli Breadsticks Black Olive & Rosemary 250 g,250g,,4.99,$2.00/100g,2.0
712539,Voila,Vicky's Artisan Original Flatbread 130 g,130g,,4.99,$3.84/100g,3.84
712540,Voila,Vicky's Artisan Roasted Garlic Flatbread 130 g,130g,,4.99,$3.84/100g,3.84
712581,Voila,Compliments Holiday Gingerbread House Kit 748 g,748g,,12.99,$1.74/100g,1.74
712584,Voila,Compliments Loaf Cakes Mini Cornbread 4 x 57 g (frozen),228g,,3.49,$1.53/100g,1.53
712602,Voila,Create A Treat DYO Cookie Kit Gingerbread Family 422 g,422g,,13.99,$3.32/100g,3.32
712698,Voila,Longo's Corn Bread 400 g,400g,,4.49,$1.12/100g,1.12
712783,Voila,Schaaf Foods Banana & Banana Chocolate Chip Bread Twin Pack 650 g (frozen),650g,,6.29,$0.97/100g,0.97
712847,Voila,O'Doughs Gluten-Free Flatbread Original 3 x 135 g (frozen),3 x 135g,,4.99,$1.23/100g,1.23
712854,Voila,Schar Gluten-Free Bread Deli Style Sourdough 240 g,240g,,7.99,$3.33/100g,3.33
712855,Voila,Schar Gluten-Free Breadsticks 150 g,150g,,7.29,$4.86/100g,4.86
713285,Voila,34 Degrees Crispbread Cracked Pepper 127 g,127g,,8.29,$6.53/100g,6.53
713290,Voila,Farm Boy Flatbreads Classic 200 g,200g,,3.99,$2.00/100g,2.0
713291,Voila,Farm Boy Sea Salt Flatbread 150 g,150g,,4.99,$3.33/100g,3.33
713292,Voila,Farm Boy Sesame Flatbread 150 g,150g,,4.99,$3.33/100g,3.33
713878,Voila,Longo's Frozen Coconut Breaded Shrimp 500 g,500g,,12.99,$2.60/100g,2.6
713891,Voila,Panache Frozen Shrimp Coconut Breaded 340 g,340g,,11.99,$3.53/100g,3.53
714059,Voila,Compliments Frozen Breaded Chicken Burger Fully Cooked 700 g,700g,,7.99,$1.14/100g,1.14
714060,Voila,Compliments Frozen Breaded Fully Cooked Chicken Nuggets 700 g,700g,,7.99,$1.14/100g,1.14
714061,Voila,Compliments Frozen Breaded Fully Cooked Chicken Strips 700 g,700g,,7.99,$1.14/100g,1.14
714065,Voila,Prime Frozen Chicken Burgers Breaded 700 g,700g,,16.99,$2.43/100g,2.43
714066,Voila,Prime Frozen Chicken Nuggets Breaded 700 g,700g,,16.99,$2.43/100g,2.43
714067,Voila,Prime Frozen Chicken Strips Breaded 700 g,700g,,16.99,$2.43/100g,2.43
714068,Voila,Prime Frozen Dino Chicken Nuggets Breaded 700 g,700g,,16.99,$2.43/100g,2.43
714069,Voila,Prime Frozen Popcorn Chicken Breaded 700 g,700g,,16.99,$2.43/100g,2.43
714070,Voila,Prime Frozen Seasoned Stuffed Chicken Cutlettes Broccoli & Cheddar Breaded Raw 568 g,568g,,17.99,$3.17/100g,3.17
714071,Voila,Prime Frozen Seasoned Stuffed Chicken Cutlettes Butter & Chive Breaded Raw 568 g,568g,,17.99,$3.17/100g,3.17
714074,Voila,Best Buy Frozen Breaded Chicken Nuggets Fully Cooked 1.4 kg,1.4kg,,10.00,$0.71/100g,0.71
714075,Voila,Best Buy Frozen Breaded Chicken Strips Fully Cooked 1.4 kg,1.4kg,,10.00,$0.71/100g,0.71
714076,Voila,Best Buy Frozen Chicken Burgers Breaded 1.4 kg,1.4kg,,10.00,$0.71/100g,0.71
714087,Voila,Compliments Frozen Breaded Chicken Burger Fully Cooked 1.47 kg,1.47kg,,16.99,$1.16/100g,1.16
714088,Voila,Compliments Frozen Breaded Spicy Chicken Wings 800 g,800g,,17.99,$2.25/100g,2.25
714095,Voila,Compliments Frozen Mild Chicken Breaded Wings 800 g,800g,,17.99,$2.25/100g,2.25
714104,Voila,Janes Breaded Fully Cooked Frozen Chicken Burgers Pub Style 700 g,700g,,15.99,$2.28/100g,2.28
714108,Voila,Janes Frozen Breaded Chicken Burgers Fully Cooked Pub Style 1.1 kg,1.1kg,,13.99,$1.27/100g,1.27
714109,Voila,Janes Frozen Breast Fillets With Sauce Breaded Chicken 720 g,720g,,15.99,$2.22/100g,2.22
714130,Voila,Pinty's Breast Chunk Honey And Garlic Breaded Chicken 780 g (frozen),780g,,20.99,$2.69/100g,2.69
714131,Voila,Pinty's Breast Chunks Buffalo Fully Cooked Seasoned Breaded Chicken 780 g (frozen),780g,,20.99,$2.69/100g,2.69
714132,Voila,Pinty's Breast Fillets Plum Seasoned Breaded Fully Cooked Chicken 750 g (frozen),750g,,20.99,$2.80/100g,2.8
714133,Voila,Pinty's Breast Fillets Seasoned Breaded And Fully Cooked Chicken 750 g (frozen),750g,,20.99,$2.80/100g,2.8
714134,Voila,Pinty's Breast Strip Eat Well Cutlettes Breaded Fully Cooked Chicken 790 g (frozen),790g,,17.99,$2.28/100g,2.28
714145,Voila,Zabiha Halal Frozen Breaded Chicken Fries 800 g,800g,,14.99,$1.87/100g,1.87
714153,Voila,Catch Of The Day Frozen Breaded Fish Sticks 350 g,350g,,5.99,$1.71/100g,1.71
714155,Voila,Compliments Frozen Haddock Fillets Breaded 580 g,580g,,10.99,$1.89/100g,1.89
714156,Voila,Compliments Frozen Wild Caught Breaded Haddock Fillets Garlic & Herb 500 g,500g,,10.99,$2.20/100g,2.2
714160,Voila,High Liner Frozen Breaded Fish Burger Family Favorites 515 g,515g,,8.99,$1.75/100g,1.75
714161,Voila,High Liner Frozen Breaded Seasoned Fish Fillets Roasted Garlic & Herb 500 g,500g,,8.99,$1.80/100g,1.8
714162,Voila,High Liner Frozen Breaded Seasoned Pollock Fillets Lemon Peppercorn 500 g,500g,,8.99,$1.80/100g,1.8
714164,Voila,High Liner Frozen Fish Sticks Crispy Breaded 700 g,700g,,8.99,$1.28/100g,1.28
714168,Voila,High Liner Frozen Signature Cuts Haddock Fish Sticks Crispy Breaded 350 g,350g,,8.99,$2.57/100g,2.57
714172,Voila,Toppits Frozen Gluten-Free Breaded Black Pepper Cod 400 g,400g,,10.99,$2.75/100g,2.75
714173,Voila,Toppits Frozen Gluten-Free Breaded Lemon Sole 400 g,400g,,10.99,$2.75/100g,2.75
714174,Voila,Toppits Gluten-Free Frozen Breaded Haddock 400 g,400g,,10.99,$2.75/100g,2.75
714175,Voila,40 Fathoms Frozen Cod Fillets Breaded 815 g,815g,,16.99,$2.08/100g,2.08
714176,Voila,40 Fathoms Frozen Haddock Fillets Breaded 815 g,815g,,16.99,$2.08/100g,2.08
714182,Voila,Compliments Frozen Fish Sticks Breaded 700 g,700g,,9.49,$1.36/100g,1.36
714198,Voila,Farm Boy Frozen Breaded Gluten-Free Haddock 400 g,400g,,10.99,$2.75/100g,2.75
714203,Voila,Farm Boy Gluten-Free Frozen Breaded Pacific Cod 400 g,400g,,10.99,$2.75/100g,2.75
714204,Voila,Farm Boy Gluten-Free Frozen Breaded Sole 400 g,400g,,10.99,$2.75/100g,2.75
714208,Voila,High Liner Frozen Pan Sear Sole Fillets Lightly Breaded Lemon Pepper 540 g,540g,,17.99,$3.33/100g,3.33
714211,Voila,High Liner Frozen Pan Seared Savoury Herb Breaded Cod 4 Fillets 540 g,540g,,17.99,$3.33/100g,3.33
714214,Voila,High Liner Frozen Signature Cuts Cod Fillets Crispy Breaded 515 g,515g,,17.99,$3.49/100g,3.49
714215,Voila,High Liner Frozen Signature Cuts Haddock Fillets Uncooked Crispy Breaded 425 g,425g,,17.99,$4.23/100g,4.23
714216,Voila,High Liner Frozen Signature Cuts Sole Fillets Crispy Breaded Uncooked 515 g,515g,,17.99,$3.49/100g,3.49
714218,Voila,Janes Breaded Cod Lemon Pepper 580 g,580g,,18.99,$3.27/100g,3.27
714220,Voila,Janes Frozen Breaded Fish Sticks Uncooked 480 g,480g,,10.99,$2.29/100g,2.29
714222,Voila,Janes Frozen Haddock Fillets Breaded 580 g,580g,,17.49,$3.02/100g,3.02
714223,Voila,Janes Frozen Haddock Fillets Multigrain Breaded 610 g,610g,,18.99,$3.11/100g,3.11
714225,Voila,Janes Frozen Tempura Battered Breaded Pollock Fish Uncooked 510 g,510g,,10.99,$2.15/100g,2.15
714674,Voila,Promise Gluten-Free Raisin Bread 400 g (frozen),400g,,9.99,$2.50/100g,2.5
714681,Voila,Carbonaut Gluten-Free Bread Cinnamon Raisin 550 g (frozen),550g,,9.49,$1.73/100g,1.73
714682,Voila,Carbonaut Gluten-Free Bread Seeded 550 g (frozen),550g,,9.49,$1.73/100g,1.73
714683,Voila,Carbonaut Gluten-Free White Bread 550 g (frozen),550g,,9.49,$1.73/100g,1.73
714691,Voila,Compliments White Pita Bread 250 g (frozen),250g,,3.79,$1.52/100g,1.52
714701,Voila,Farm Boy Flatbread Black Truffle 430 g (frozen),430g,,8.99,$2.09/100g,2.09
714702,Voila,Farm Boy Flatbread Chicken Tikka 430 g (frozen),430g,,8.99,$2.09/100g,2.09
714703,Voila,Farm Boy Flatbread Mediterranean 390 g (frozen),390g,,8.99,$2.31/100g,2.31
714704,Voila,Farm Boy Flatbread Mozzarella Sausage & Bacon 420 g (frozen),420g,,8.99,$2.14/100g,2.14
714712,Voila,Foods For Life Bread Flax Sprouted Whole Grain 680 g (frozen),680g,,9.49,$1.40/100g,1.4
714713,Voila,Foods For Life Organic Frozen Sesame Bread Sprouted Grain 680 g,680g,,9.49,$1.40/100g,1.4
714714,Voila,Foods For Life Sprouted Grain Bread 680 g (frozen),680g,,9.49,$1.40/100g,1.4
714727,Voila,Little Northern Bakehouse Gluten-Free Bread Millet & Chia 454 g (frozen),454g,,8.79,$1.94/100g,1.94
714728,Voila,Little Northern Bakehouse Gluten-Free Bread Seeds & Grains 482 g (frozen),482g,,8.79,$1.82/100g,1.82
714729,Voila,Little Northern Bakehouse Gluten-Free Bread Sprouted 7 Grain 482 g (frozen),482g,,8.79,$1.82/100g,1.82
714730,Voila,Little Northern Bakehouse Gluten-Free Bread Sprouted Honey Oat 482 g (frozen),482g,,8.79,$1.82/100g,1.82
714731,Voila,Little Northern Bakehouse Gluten-Free Bread Whole Grain Wide Slice 567 g (frozen),567g,,8.99,$1.59/100g,1.59
714732,Voila,Little Northern Bakehouse Gluten-Free Bread Wide Slice Sweet Hawaiian 539 g (frozen),539g,,8.99,$1.67/100g,1.67
714735,Voila,Little Northern Bakehouse Gluten-Free White Bread Wide Sliced 567 g (frozen),567g,,8.99,$1.59/100g,1.59
714739,Voila,Longo's Frozen Flatbread Hot Honey Pepperoni & Bacon 310 g,310g,,7.99,$2.58/100g,2.58
714740,Voila,Longo's Frozen Flatbread Pizza Stone Baked BBQ Chicken 340 g,340g,,7.99,$2.35/100g,2.35
714741,Voila,Longo's Frozen Flatbread Vegetable Stone Baked 340 g,340g,,7.99,$2.35/100g,2.35
714742,Voila,Longo's Garlic Bread 325 g (frozen),325g,,2.99,$0.92/100g,0.92
714773,Voila,Silver Hills Bakery 16 Grain Bread 615 g (frozen),615g,,6.99,$1.14/100g,1.14
714774,Voila,Silver Hills Bakery Organic Multi Grain Bread 680 g (frozen),680g,,6.99,$1.03/100g,1.03
714775,Voila,Silver Hills Bakery Sprouted Power Squirrelly Bread 600 g (frozen),600g,,6.99,$1.17/100g,1.17
714776,Voila,Silver Hills Organic Frozen Wheat Sprouted Bread Full Seed Ahead 680 g,660g,,5.99,$0.91/100g,0.91
714806,Voila,Dr. Oetker Giuseppe Pizzeria Garlic Bread Fingers Cheese & Garlic 317 g (frozen),317g,,5.49,$1.73/100g,1.73
714846,Voila,Beyond Chicken Plant-Based Breaded Tenders 227 g (frozen),226g,,8.99,$3.98/100g,3.98
714870,Voila,Gardein Vegan Turk'y Cutlets Lightly Breaded 300 g (frozen),300g,,7.49,$2.50/100g,2.5
715307,Voila,Farm Boy Banana Bread Caramel Sauce 220 g,220g,,5.99,$2.72/100g,2.72
715401,Voila,Nutella & Go Breadsticks Spread 4 x 52 g,4 x 52g,,6.99,$3.36/100g,3.36
715855,Voila,Fleischmann's Bread Machine Yeast 113 g,113g,,5.69,$5.04/100g,5.04
715888,Voila,Robin Hood Best Flour For Bread Homestyle White 2.5 kg,2.5kg,,6.99,$0.28/100g,0.28
715893,Voila,Robin Hood Homestyle White Flour Best For Bread Value Size 5 kg,5kg,,8.99,$0.18/100g,0.18
716995,Voila,Aurora Bread Crumbs 227 g,227g,,2.79,$1.23/100g,1.23
716996,Voila,Aurora Gluten-Free Bread Crumbs 454 g,454g,,7.99,$1.76/100g,1.76
717103,Voila,Farm Boy Breadcrumbs Panko 227 g,227g,,2.99,$1.32/100g,1.32
717143,Voila,Italpasta Seasoned Bread Crumbs Italian Style 680 g,680g,,4.99,$0.73/100g,0.73
717147,Voila,Kikkoman Bread Crumbs Panko 227 g,227g,,5.49,$2.42/100g,2.42
717148,Voila,Kikkoman Panko Bread Crumbs Whole Wheat 227 g,227g,,5.49,$2.42/100g,2.42
717153,Voila,Longo's Bread Crumbs Italian Seasoned 425 g,425g,,3.49,$0.82/100g,0.82
717154,Voila,Longo's Bread Crumbs Plain 425 g,425g,,3.49,$0.82/100g,0.82
717158,Voila,Longo's Gluten-Free Bread Crumbs Plain 227 g,227g,,4.99,$2.20/100g,2.2
717164,Voila,Longo's Panko Bread Crumbs Japanese Style 227 g,227g,,3.49,$1.54/100g,1.54
717174,Voila,Martelli Bread Crumbs Plain 425 g,425g,,3.99,$0.94/100g,0.94
717175,Voila,Martelli Bread Crumbs Plain Panko 227 g,227g,,3.99,$1.76/100g,1.76
717176,Voila,Martelli Bread Crumbs Seasoned Italian Style 425 g,425g,,3.99,$0.94/100g,0.94
717177,Voila,Martelli Bread Crumbs Seasoned Panko 227 g,227g,,3.99,$1.76/100g,1.76
717206,Voila,PaneRiso Gluten-Free Bread Crumbs 500 g,500g,,8.29,$1.66/100g,1.66
719045,Voila,Compliments Snack Breadsticks & Cheese Dip 3 Pack 3 x 29 g,3 x 29g,,2.39,$2.75/100g,2.75
719652,Voila,Goodz Gluten-Free Nut Mix Banana Bread 140 g,140g,,4.99,$3.56/100g,3.56
720167,Voila,Dare Bear Paws Peanut-Free Cookies Banana Bread 240 g,240g,,3.99,$1.66/100g,1.66
720255,Voila,Ryvita Crispbread Multigrain 250 g,250g,,4.69,$1.88/100g,1.88
720256,Voila,Ryvita Crispbread Wholegrain Rye & Oat 250 g,250g,,4.69,$1.88/100g,1.88
720257,Voila,Ryvita Vegan Rye Crispbread Sesame Rye 250 g,250g,,4.69,$1.88/100g,1.88
720266,Voila,Voortman No Sugar Added Cookies Fudge Striped Shortbread 320 g,320g,,3.49,$1.09/100g,1.09
720268,Voila,Walkers Cookies Shortbread Rounds Pure Butter 150 g,150g,,4.99,$3.33/100g,3.33
720309,Voila,Dare Bear Paws Peanut-Free Cookies Banana Bread 480 g,480g,,6.99,$1.46/100g,1.46
720314,Voila,Dare Econo Cookies Shortbread 280 g,280g,,3.79,$1.35/100g,1.35
720328,Voila,Farm Boy Flatbreads Whole Wheat 200 g,200g,,3.99,$2.00/100g,2.0
720336,Voila,Farm Boy Shortbread Cookies Lemon 170 g,170g,,4.99,$2.94/100g,2.94
720337,Voila,Farm Boy Shortbread Cookies Pure Butter 170 g,170g,,4.99,$2.94/100g,2.94
720409,Voila,Wasa Crispbread Light Rye 270 g,270g,,5.49,$2.03/100g,2.03
720410,Voila,Wasa Multigrain Crispbread 275 g,275g,,5.49,$2.00/100g,2.0
946013,Loblaws,Italian Style Bread Crumbs,275g,President's Choice,3.49,$1.27/100g,1.27
953297,Loblaws,"Sprouted Organic Ancient Grains, Big Red's Bread",510g,Silver Hills,5.49,$1.08/100g,1.08
1060585,Loblaws,"6"" Round Assorted Shortbread",340g,Mary Macleod's Short Bread,29.99,$8.82/100g,8.82
1188319,Loblaws,Fudge Striped Shortbread,320g,Voortman,3.79,$1.18/100g,1.18
1270074,Loblaws,All-Butter Chocolate Chip Brioche Bread,400g,President's Choice,5.00,$1.25/100g,1.25
1270075,Loblaws,All-Butter Grains and Seeds Brioche Bread,400g,President's Choice,5.00,$1.25/100g,1.25
1471760,Loblaws,Oat & Honey Whole Wheat Bread,600g,Country Harvest,3.99,$0.67/100g,0.67
1474451,Loblaws,Quinoa Flax Bread,600g,Country Harvest,4.49,$0.75/100g,0.75
1477599,Loblaws,Toasted Onion Crispbread,127g,34 Degrees,8.00,$6.30/100g,6.3
1515670,Loblaws,Brizzolio Bread,600g,D'Italiano,3.99,$0.67/100g,0.67
1550461,Loblaws,Bread Amazing Grain,450g,,4.59,$1.02/100g,1.02
1571579,Loblaws,Five Grain Bread,680g,Rudolphs,4.29,$0.63/100g,0.63
1618138,Loblaws,"White Bread, Sliced",450g,,3.29,$0.73/100g,0.73
1638248,Loblaws,Caprese Flatbread - Made Fresh In Store,415g,,6.00,$1.45/100g,1.45
1642759,Loblaws,Grilled Vegetable Flatbread - Made Fresh In Store,350g,,6.00,$1.71/100g,1.71
1668529,Loblaws,Spicy Calabrese Flatbread - Made Fresh In Store,365g,,6.00,$1.64/100g,1.64
1671237,Loblaws,"7 Grain Bread, Sliced",570g,,4.29,$0.95/100g,0.95
1671532,Loblaws,"Ancient Grain Bread, Sliced",560g,,4.29,$0.77/100g,0.77
1688542,Loblaws,100% Rye Bread With Flaxseeds,454g,Dimpflmeier,4.99,$1.10/100g,1.1
1688545,Loblaws,100% Whole Grain Bread,709g,PC Organics,5.49,$0.77/100g,0.77
1688550,Loblaws,100% Whole Grains 12 Grain Bread,600g,Dempster,4.79,$0.80/100g,0.8
1688551,Loblaws,100% Whole Grains Ancient Grains with Quinoa Bread,600g,Dempster,4.79,$0.80/100g,0.8
1688552,Loblaws,100% Whole Grains Multigrain Bread,600g,Dempster,4.79,$0.80/100g,0.8
1688554,Loblaws,100% Whole Wheat Bread,675g,Dempster,4.29,$0.64/100g,0.64
1688555,Loblaws,100% Whole Wheat Bread,675g,No Name,1.99,$0.29/100g,0.29
1688556,Loblaws,100% Whole Wheat Bread,675g,Wonder,3.99,$0.59/100g,0.59
1688557,Loblaws,100% Whole Wheat Bread Thin Sliced,675g,Wonder,3.99,$0.59/100g,0.59
1688570,Loblaws,"12 Grain Bread, Sliced",450g,,4.29,$0.95/100g,0.95
1688579,Loblaws,14 Grains Bread,600g,Country Harvest,4.49,$0.75/100g,0.75
1688670,Loblaws,40 Fathoms Breaded Cod Fillets,815g,,16.99,$2.08/100g,2.08
1688671,Loblaws,40 Fathoms Breaded Haddock Fillets,815g,,16.99,$2.08/100g,2.08
1688711,Loblaws,7 Grains Bread,454g,Dimpflmeier,4.99,$1.10/100g,1.1
1688845,Loblaws,All Butter Scottish Shortbread Collection Cookies,320g,President's Choice,13.49,$4.22/100g,4.22
1689007,Loblaws,Ancient Grains & Red Fife Bread,600g,Country Harvest,4.49,$0.75/100g,0.75
1689009,Loblaws,"and Go! Hazelnut And Cocoa Spread With Breadsticks, Snack Packs,, Perfect Bulk Snacks for Kids, Pack of 4",208g,Nutella,6.49,$3.12/100g,3.12
1689032,Loblaws,Appetizer Flatbreads,220g,President's Choice,4.00,$1.82/100g,1.82
1689129,Loblaws,Artisan Baker White Bread,400g,Schar,7.99,$2.00/100g,2.0
1689130,Loblaws,Artisan Bread,400g,Schar,7.99,$2.00/100g,2.0
1689131,Loblaws,Artisan Bread Flour,2.27kg,Bobs Red Mill,9.99,$0.44/100g,0.44
1689133,Loblaws,Artisan Grain Bread,550g,Stonemill,4.69,$0.85/100g,0.85
1689197,Loblaws,"Authentic Bread, Sourdough Rye Multigrain ",550g,Stonemill,5.29,$0.96/100g,0.96
1689304,Loblaws,Baguettes Toasted Snack Bread Jalapeño Cheddar Flavour ,120g,Grissol,3.99,$3.33/100g,3.33
1689372,Loblaws,Banana Bread,348g,Betty Crocker,4.99,$1.43/100g,1.43
1689399,Loblaws,Barbaree Bread,530g,Manoucher,3.99,$0.75/100g,0.75
1689442,Loblaws,Basil Bread,290g,Manoucher,4.49,$1.55/100g,1.55
1689486,Loblaws,Bavarian Dark Caraway Bread,500g,Rudolphs,3.99,$0.80/100g,0.8
1689487,Loblaws,Bavarian Multi-grain Bread,500g,Rudolphs,3.99,$0.80/100g,0.8
1689489,Loblaws,Bavarian Poppy Seed & Bran Bread,500g,Rudolphs,3.99,$0.80/100g,0.8
1689490,Loblaws,Bavarian Premium Sandwich Bread,500g,Rudolphs,3.99,$0.80/100g,0.8
1689491,Loblaws,Bavarian Rye Bread,500g,Rudolphs,3.99,$0.80/100g,0.8
1689553,Loblaws,Bear Paws Banana Bread Cookies,240g,Dare,3.00,$1.25/100g,1.25
1689554,Loblaws,Bear Paws Banana Bread Cookies,480g,Dare,6.99,$1.46/100g,1.46
1689563,Loblaws,Bear Paws Gingerbread Cookies,240g,Dare,3.00,$1.25/100g,1.25
1689670,Loblaws,Beer Bread Cheddar & Chives,500g,Arva Flour Mill,10.49,$2.10/100g,2.1
1689671,Loblaws,Beer Bread Garlic Parmesan,500g,Arva Flour Mill,10.49,$2.10/100g,2.1
1689672,Loblaws,Beer Bread Jalapeno Cheddar,500g,Arva Flour Mill,10.49,$2.10/100g,2.1
1689712,Loblaws,Best For Bread Homestyle White Flour,2.5kg,Robin Hood,6.49,$0.26/100g,0.26
1689713,Loblaws,Best For Bread Homestyle White Flour,5kg,Robin Hood,13.49,$0.27/100g,0.27
1690142,Loblaws,Bread  White ,544g,Carbonaut,10.99,$2.02/100g,2.02
1690145,Loblaws,Bread Booster,100g,Fleischmanns,5.49,$5.49/100g,5.49
1690146,Loblaws,Bread Challah,450g,,3.99,$0.89/100g,0.89
1690147,Loblaws,Bread Cheese Sliced,470g,,5.99,$1.27/100g,1.27
1690148,Loblaws,Bread Cinnamon Raisin Gluten Free,550g,Carbonaut,7.99,$1.45/100g,1.45
1690149,Loblaws,Bread Cinnamon Raisin Sliced,550g,,4.49,$0.82/100g,0.82
1690150,Loblaws,Bread Crumbs,300g,Villa Di Manno,2.99,$1.00/100g,1.0
1690151,Loblaws,Bread Crumbs,400g,,2.79,$0.70/100g,0.7
1690152,Loblaws,"Bread Crumbs Plain Crumbs, Gluten Free",340g,4C,7.99,$2.35/100g,2.35
1690153,Loblaws,Bread Crumbs Whole Wheat,425g,Pastene,3.99,$0.94/100g,0.94
1690154,Loblaws,"Bread Crumbs, Flavoured",425g,Pastene,4.79,$1.13/100g,1.13
1690155,Loblaws,"Bread Crumbs, Plain",425g,Pastene,4.79,$1.13/100g,1.13
1690156,Loblaws,"Bread Farmer's, Sliced",450g,,2.99,$0.66/100g,0.66
1690157,Loblaws,Bread Honest Wellness Cranberry Pumpkin Seed ,454g,Stonemill,5.79,$1.28/100g,1.28
1690158,Loblaws,"Bread Krispies, Sesame",200g,Papadopoulos,2.49,$1.25/100g,1.25
1690159,Loblaws,Bread Machine Yeast,113g,Fleischmanns,5.49,$4.86/100g,4.86
1690160,Loblaws,Bread Original Swedish Style Light Rye,454g,Dimpflmeier,4.49,$0.99/100g,0.99
1690161,Loblaws,Bread Original Swedish Style Light Rye,680g,Dimpflmeier,5.29,$0.78/100g,0.78
1690162,Loblaws,Bread Prebiotic Multi-Grain,454g,Dimpflmeier,3.99,$0.88/100g,0.88
1690163,Loblaws,Bread Seeded,544g,Carbonaut,10.99,$2.02/100g,2.02
1690164,Loblaws,Bread Seeded,528g,Silver Hills,7.99,$1.51/100g,1.51
1690165,Loblaws,Bread Seeded Gluten Free,550g,Carbonaut,7.99,$1.45/100g,1.45
1690166,Loblaws,Bread Sticks Olive Oil,100g,Aurora,1.99,$1.99/100g,1.99
1690167,Loblaws,Bread Sticks Sesame,100g,Aurora,1.99,$1.99/100g,1.99
1690168,Loblaws,"Bread Sticks, Sesame",454g,Durra,4.99,$1.10/100g,1.1
1690169,Loblaws,Bread U.F. Oat,544g,Carbonaut,10.99,$2.02/100g,2.02
1690170,Loblaws,Bread White,528g,Silver Hills,7.99,$1.51/100g,1.51
1690171,Loblaws,Bread White Gluten Free ,550g,Carbonaut,7.99,$1.45/100g,1.45
1690172,Loblaws,Bread Whole Grain Gluten Free,567g,Little Northern Bakehouse,6.99,$1.23/100g,1.23
1690173,Loblaws,"Bread, French",450g,,2.99,$0.66/100g,0.66
1690174,Loblaws,"Bread, Herb & Garlic",600g,Country Harvest,4.49,$0.75/100g,0.75
1690175,Loblaws,"Bread, Sliced White",675g,Wonder,3.99,$0.59/100g,0.59
1690176,Loblaws,Breadcrumbs Panko,225g,Pastene,3.99,$1.77/100g,1.77
1690177,Loblaws,Breaded Butterflied Shrimp ,400g,President's Choice,11.00,$2.75/100g,2.75
1690178,Loblaws,Breaded Chicken Breast Fillets Spicy Buttermilk Medium 17 Pieces Minimum,907g,President's Choice,19.99,$2.20/100g,2.2
1690179,Loblaws,Breaded Chicken Cutlettes Chicken Strips,908g,No Name,7.00,$0.77/100g,0.77
1690180,Loblaws,Breaded Chicken Strips,600g,President's Choice,6.00,$1.00/100g,1.0
1690181,Loblaws,Breaded Chicken Wing,907g,President's Choice,17.00,$1.87/100g,1.87
1690182,Loblaws,Breaded Coconut Shrimp With Sweet Chili Dipping Sauce,454g,President's Choice,11.00,$2.42/100g,2.42
1690183,Loblaws,Breaded Cod Bites With Sauce,454g,President's Choice,10.99,$2.42/100g,2.42
