id,vendor,product_name,units,brand,current_price,price_per_unit,price_in_dollars
715846,Voila,Eagle Brand Low Fat Condensed Milk Sweetened 300 ml,300ml,,4.99,$1.66/100ml,1.66
715862,Voila,Hershey's Gluten-Free Chipits Milk Chocolate Chips 835 g,835g,,17.49,$2.09/100g,2.09
715882,Voila,Quaker Muffin Mix Blueberry Buttermilk 900 g,900g,,5.99,$0.67/100g,0.67
715906,Voila,Aroy-D Canned Coconut Milk 400 ml,400ml,,3.29,$0.82/100ml,0.82
715907,Voila,Aroy-D Coconut Milk 165 ml,165ml,,1.99,$1.21/100ml,1.21
715909,Voila,Betty Crocker Bisquick Buttermilk Biscuits Mix 6 Servings 212 g,212g,,2.49,$1.17/100g,1.17
715913,Voila,Cha's Organic Coconut Milk Premium 400 ml,400ml,,4.99,$1.25/100ml,1.25
715921,Voila,Compliments Balance Powder Instant Skim Milk 1 kg,1kg,,13.29,$1.33/100g,1.33
715925,Voila,Compliments Coconut Milk 400 ml,400ml,,2.49,$0.62/100ml,0.62
715926,Voila,Compliments Condensed Milk Sweetened 300 ml,300ml,,4.69,$1.56/100ml,1.56
715932,Voila,Compliments Evaporated Milk 2% Partly Skimmed 354 ml,354ml,,2.69,$0.76/100ml,0.76
715933,Voila,Compliments Evaporated Milk 354 ml,354ml,,2.69,$0.76/100ml,0.76
715939,Voila,Compliments Instant Skim Milk Powder 500 g,500g,,8.99,$1.80/100g,1.8
715941,Voila,Compliments Light Coconut Milk 400 ml,400ml,,2.49,$0.62/100ml,0.62
715961,Voila,Cool Runnings Coconut Milk 400 ml,400ml,,1.99,$0.50/100ml,0.5
715966,Voila,Eight Treasures Coconut Milk 400 ml,400ml,,2.49,$0.62/100ml,0.62
715973,Voila,Farm Boy Organic Light 7% Coconut Milk 400 ml,400ml,,2.99,$0.75/100ml,0.75
715978,Voila,Grace Coconut Milk 400 ml,400ml,,2.79,$0.70/100ml,0.7
715979,Voila,Grace Organic Coconut Milk 400 ml,400ml,,2.99,$0.75/100ml,0.75
715983,Voila,Hershey's Chipits Milk Chocolate 250 g,250g,,6.29,$2.52/100g,2.52
715992,Voila,Kim Phat Coconut Milk 18% 400 ml,400ml,,3.49,$0.87/100ml,0.87
716007,Voila,Longo's Coconut Milk 400 ml,400ml,,1.99,$0.50/100ml,0.5
716008,Voila,Longo's Coconut Milk Light 400 ml,400ml,,1.99,$0.50/100ml,0.5
716071,Voila,Thai Kitchen Coconut Milk Unsweetened 160 ml,160ml,,1.99,$1.24/100ml,1.24
716072,Voila,Thai Kitchen Gluten-Free Coconut Milk 400 ml,400ml,,3.49,$0.87/100ml,0.87
716073,Voila,Thai Kitchen Organic Coconut Milk Unsweetened 400 ml,400ml,,6.49,$1.62/100ml,1.62
716074,Voila,Thai Kitchen Pure Coconut Milk Lite 400 ml,400ml,,3.49,$0.87/100ml,0.87
718632,Voila,Lindt Lindor Milk Chocolates 156 g,156g,,13.99,$8.97/100g,8.97
718636,Voila,Brookside Milk Chocolate Covered Whole Almonds 210 g,210g,,4.49,$2.14/100g,2.14
718637,Voila,Cadbury Caramilk Chocolate Bar Multipack 200 g,4 x 50g,,4.49,$2.25/100g,2.25
718639,Voila,Cadbury Dairy Milk Chocolate Bar Hazelnut 200 g,200g,,4.99,$2.50/100g,2.5
718640,Voila,Cadbury Dairy Milk Mini Egg Chocolate Bar 200 g,200g,,4.99,$2.50/100g,2.5
718664,Voila,Hershey's Chocolate Bar Creamy Milk 100 g,100g,,2.49,$2.49/100g,2.49
718665,Voila,Hershey's Chocolate Bar Creamy Milk 45 g,45g,,1.00,$2.22/100g,2.22
718668,Voila,Hershey's Kisses Milk Chocolate 200 g,200g,,4.49,$2.25/100g,2.25
718673,Voila,Kinder Peanut-Free Milk Chocolate Bar 6 Pack 126 g,126g,,4.79,$3.80/100g,3.8
718691,Voila,Lindt Excellence Milk Chocolate Bar Crunchy Caramel 100 g,100g,,3.89,$3.89/100g,3.89
718692,Voila,Lindt Excellence Milk Chocolate Bar Extra Creamy 100 g,100g,,3.89,$3.89/100g,3.89
718695,Voila,Lindt Lindor Milk Chocolate Bar 100 g,100g,,2.99,$2.99/100g,2.99
718696,Voila,Lindt Lindor Milk Chocolate Truffles Bag 150 g,150g,,6.99,$4.66/100g,4.66
718698,Voila,Lindt Swiss Classic Chocolate Bar Double Milk 100 g,100g,,2.99,$2.99/100g,2.99
718701,Voila,Lindt Swiss Classic Milk Chocolate Bar 100 g,100g,,2.99,$2.99/100g,2.99
718702,Voila,Lindt Swiss Classic Milk Chocolate Bar Almond 100 g,100g,,2.99,$2.99/100g,2.99
718703,Voila,Lindt Swiss Classic Milk Chocolate Bar Fruit & Nut 100 g,100g,,2.99,$2.99/100g,2.99
718704,Voila,Lindt Swiss Classic Milk Chocolate Bar Gold Hazelnut 300 g,300g,,6.99,$2.33/100g,2.33
718705,Voila,Lindt Swiss Classic Milk Chocolate Bar Hazelnut 100 g,100g,,2.99,$2.99/100g,2.99
718707,Voila,M&M'S Milk Chocolate Candies Peanut Bag 49 g,49g,,1.99,$4.06/100g,4.06
718717,Voila,Merci Milk Chocolate Bar 100 g,100g,,3.99,$3.99/100g,3.99
718726,Voila,Reese's Milk Chocolate Cups Thins Peanut Butter 165 g,165g,,4.49,$2.72/100g,2.72
718730,Voila,Reese's Sticks Milk Chocolate Peanut Butter & Crispy Wafer King Size 85 g,85g,,1.99,$2.34/100g,2.34
718737,Voila,Russell Stover No Sugar Added Milk Chocolate Coconut Candy 85 g,85g,,5.49,$6.46/100g,6.46
718739,Voila,Skor Chocolate Bar Rich In Milk Buttery Toffee Crunch 39 g,39g,,1.00,$2.56/100g,2.56
718749,Voila,Snickers Peanut Milk Chocolate Candy Bar Full Size Bar 52 g,52g,,1.99,$3.83/100g,3.83
718750,Voila,Toblerone Milk Chocolate Bar With Honey and Almond Nougat Valentines Day Chocolate 100 g,100g,,2.79,$2.79/100g,2.79
718765,Voila,Best Buy Chocolate Bar Swiss Milk 100 g,100g,,1.99,$1.99/100g,1.99
718767,Voila,Cadbury Caramilk  Mini Bars Chocolate 147 g,147g,,5.99,$4.07/100g,4.07
718768,Voila,Cadbury Caramilk Bar Salted Caramel 100 g,100g,,3.99,$3.99/100g,3.99
718769,Voila,Cadbury Caramilk Chocolate Bar Family Size 100 g,100g,,3.99,$3.99/100g,3.99
718770,Voila,Cadbury Caramilk King Size 78 g,78g,,2.99,$3.83/100g,3.83
718771,Voila,Cadbury Caramilk Minis 200 g,200g,,5.99,$3.00/100g,3.0
718772,Voila,Cadbury Caramilk Singles Bar 50 g,50g,,1.99,$3.98/100g,3.98
718774,Voila,Cadbury Dairy Milk Chocolate Bar Classic Creamy 100 g,100g,,3.99,$3.99/100g,3.99
718775,Voila,Cadbury Dairy Milk Chocolate Bar Fruit & Nut 42 g,42g,,1.99,$4.74/100g,4.74
718776,Voila,Cadbury Dairy Milk Chocolate Bar Mint 100 g,100g,,3.99,$3.99/100g,3.99
718777,Voila,Cadbury Dairy Milk Chocolatey Indulgence 95 g,95g,,3.99,$4.20/100g,4.2
718778,Voila,Cadbury Dairy Milk Fruit & Nut 152 g,152g,,5.99,$3.94/100g,3.94
718779,Voila,Cadbury Dairy Milk Mini Bars Milk Chocolate 8 Count 152 g,152g,,5.99,$3.94/100g,3.94
718780,Voila,Cadbury Dairy Milk Mini Eggs Chocolate Candy 152 g ,152g,,5.99,$3.94/100g,3.94
718781,Voila,Cadbury Dairy Milk Mini Eggs Chocolatey Candy Bar 100 g,100g,,3.99,$3.99/100g,3.99
718791,Voila,Caramilk Chocolate Bar Salted Caramel 50 g,50g,,1.99,$3.98/100g,3.98
718792,Voila,Compliments Almonds Covered Milk Chocolate 900 g,900g,,11.79,$1.31/100g,1.31
718804,Voila,Compliments Milk Chocolate Covered Almonds 400 g,400g,,7.29,$1.82/100g,1.82
718805,Voila,Compliments Milk Chocolate Raisins 375 g,375g,,6.99,$1.86/100g,1.86
718806,Voila,Compliments Peanuts Milk Chocolate Covered 450 g,450g,,7.99,$1.78/100g,1.78
718809,Voila,Compliments Swiss Milk Chocolate Bar Extra Creamy 100 g,100g,,4.29,$4.29/100g,4.29
718817,Voila,Farm Boy Double Roasted Almonds Milk Chocolate Covered 275 g,275g,,6.99,$2.54/100g,2.54
718818,Voila,Farm Boy Double Roasted Almonds Milk Chocolate Covered 80 g,85g,,2.99,$3.52/100g,3.52
718821,Voila,Ferrero Canada Milk Chocolate Tablet Bar Milk Hazelnut 90 g,90g,,4.49,$4.99/100g,4.99
718832,Voila,Kinder Surprise Single Egg Milk Chocolate With Milky Lining 20 g,20g,,1.79,$8.95/100g,8.95
718833,Voila,Kit Kat Bar Milk Chocolate Bar 4 Pack 180 g,4 x 45g,,6.79,$3.77/100g,3.77
718834,Voila,Kit Kat Chocolate Bar Chunky Milk 49 g,49g,,1.99,$4.06/100g,4.06
718841,Voila,Kit Kat Chunky Wafer Bars Milk Chocolate 4 x 49 g,4 x 49g,,6.79,$3.46/100g,3.46
718843,Voila,Kit Kat Pops Milk Chocolaty Snacks Carton 70 g,70g,,3.49,$4.99/100g,4.99
718846,Voila,M&M's Milk Chocolate Candies Peanut Party Size Share Bag 800 g,800g,,16.99,$2.12/100g,2.12
718847,Voila,M&M's Milk Chocolate Stand Up Pouch 165 g,165g,,5.99,$3.63/100g,3.63
718849,Voila,Maltesers Milk Chocolate Candy Bites Bag 165 g,165g,,5.99,$3.63/100g,3.63
718859,Voila,Mirage Chocolate Bars Bubbly Milk 4 Pack 164 g,4 x 41g,,6.79,$4.14/100g,4.14
718865,Voila,Nestle Kit Kat Milk Chocolate Bar 45 g,45g,,1.99,$4.42/100g,4.42
718871,Voila,Nestlé Aero Bar Milk Chocolate 97 g,97g,,4.19,$4.32/100g,4.32
718876,Voila,Nestlé Aero Milk Chocolate Bar 4 Pack 168 g,4 x 42g,,6.79,$4.04/100g,4.04
718885,Voila,Nestlé Mirage Milk Chocolate Bar 41 g,41g,,1.99,$4.85/100g,4.85
718886,Voila,Nestlé Rolo Bar Milk Chocolate With Caramel Filling 52 g,52g,,1.99,$3.83/100g,3.83
718887,Voila,Nestlé Smarties Regular Milk Chocolate Candy Coated 45 g,45g,,1.99,$4.42/100g,4.42
718899,Voila,Ritter Sport Milk Chocolate Bar With Whole Hazelnuts 100 g,100g,,4.29,$4.29/100g,4.29
718908,Voila,Snickers Peanut Milk Chocolate Candy Bars 4 Full Size Bars 208 g,4 x 52g,,5.79,$2.78/100g,2.78
718914,Voila,Tunnocks Milk Chocolate Wafer Biscuits Caramel 120 g,120g,,2.79,$2.32/100g,2.32
718954,Voila,Hershey's Pretzels Milk Chocolate Dipped 170 g,170g,,4.49,$2.64/100g,2.64
719073,Voila,Farm Boy Pretzel Milk Chocolate 180g,180g,,5.99,$3.33/100g,3.33
720030,Voila,Jell-O Refrigerated Pudding Snacks Rich Milk Chocolate 4 x 106 g,4 x 106g,,4.49,$1.06/100g,1.06
720212,Voila,Leclerc Celebration Butter Cookies Milk Chocolate 240 g,240g,,3.99,$1.66/100g,1.66
720213,Voila,Leclerc Celebration Butter Cookies Milk Chocolate Caramel Truffle 240 g,240g,,3.99,$1.66/100g,1.66
720214,Voila,Leclerc Celebration Butter Cookies Milk Chocolate Coated Raspberry 240 g,240g,,3.99,$1.66/100g,1.66
720216,Voila,Leclerc Celebration Peanut-Free Cookie Stick Milk Chocolate 240 g,240g,,3.99,$1.66/100g,1.66
720218,Voila,Leclerc Cookies Milk Chocolate Cappuccino Truffle 240 g,240g,,3.99,$1.66/100g,1.66
720317,Voila,Dare Whippet Cookies Milk Chocolate Covered With Marshmallow Caramel 230 g,230g,,5.49,$2.39/100g,2.39
950935,Loblaws,Pumpkin Spice Cold Brew Coffee with milk,1.42l,SToK,8.99,$0.63/100ml,0.63
983149,Loblaws,No Sugar Added Milk Chocolate Bar,100g,Lindt,6.49,$6.49/100g,6.49
1065690,Loblaws,Flavoured Milk Drink,240ml,Serge,1.79,$0.75/100ml,0.75
1069625,Loblaws,Milky Flavor Tea Uji Matcha,375g,Casa,8.49,$2.26/100g,2.26
1073387,Loblaws,Red Bean Milk Candy,200g,White Rabbit,3.29,$1.65/100g,1.65
1074714,Loblaws,Smarties Candy Coated Milk Chocolate Multipack,180g,Nestlé,5.99,$3.33/100g,3.33
1156718,Loblaws,Milk Chewy Candy Original Flavour,318g,Hot Kid,5.29,$1.66/100g,1.66
1180640,Loblaws,TEDDY Assorted Milk Chocolate Advent Calendar 2023,128g,Lindt,14.99,$11.71/100g,1.71
1182742,Loblaws,"Aero Miniature Milk Chocolate Bars, 9 Pack",66g,Nestlé,2.79,$4.23/100g,4.23
1271645,Loblaws,Buttermilk Pancakes,310g,No Name,2.50,$0.81/100g,0.81
1304752,Loblaws,2% Milk,3x200.0ml,Grand Pre,4.49,$0.75/100ml,0.75
1392518,Loblaws,"Assorted Chocolatey Candy Bars-Caramilk, Mr. Big, Crispy Crunch & Wunderbar Halloween Candy",501g,Cadbury,10.99,$2.19/100g,2.19
1394904,Loblaws,"CHOCOLATE Mini Halloween Candy, 55 Individually Wrapped Milk Chocolates Per Bag",330g,Kinder,8.99,$2.72/100g,2.72
1398791,Loblaws,"Halloween Scary Friends, Milk Chocolate",328g,Nestlé,13.99,$4.27/100g,4.27
1399835,Loblaws,"Kisses Harry Potter, Milk Chocolate",180g,Hershey's,4.99,$2.77/100g,2.77
1400343,Loblaws,"LINDOR Milk Chocolate Truffles, Maple",150g,Lindt,6.99,$4.66/100g,4.66
1400345,Loblaws,LINDOR Truffles Milk & White,150g,Lindt,6.99,$4.66/100g,4.66
1407342,Loblaws,"SURPRISE Milk Chocolate Egg with Toy, Big Halloween Gift",100g,Kinder,5.99,$5.99/100g,5.99
1421324,Loblaws,Plant Based Evaporated Coconut Milk,400ml,President's Choice,3.99,$1.00/100ml,1.0
1421337,Loblaws,Plant Based Sweetened Condensed Coconut Milk,250ml,President's Choice,3.99,$1.60/100ml,1.6
1442136,Loblaws,"SURPRISE® Milk Chocolate Egg with Toy, Pink Edition, 1 egg",20g,Kinder,1.79,$8.95/100g,8.95
1444010,Loblaws,"Yukon Grizzly Ice Cream Cone Caramel, Toffee & Milk Chocolate",5x140.0ml,Chapmans,4.99,$0.71/100ml,0.71
1444011,Loblaws,Yukon Grizzly Ice Cream Cone Double the Dip with Milk Chocolate,5x140.0ml,Chapmans,4.99,$0.71/100ml,0.71
1444012,Loblaws,"Yukon Grizzly Ice Cream Cone Vanilla, Almonds & Milk Chocolate",5x140.0ml,Chapmans,4.99,$0.71/100ml,0.71
1534519,Loblaws,Christmas Sweater TEDDY Milk Chocolate Teddy Bear,100g,Lindt,8.99,$8.99/100g,8.99
1551936,Loblaws,Christmas Assorted Milk Chocolate Advent Calendar,128g,Lindt,11.99,$9.37/100g,9.37
1558141,Loblaws,"Milk Chocolate Caramel Cake 8"" (Minimum 24 Hours Notice Required)",1.4kg,La Rocca,29.99,$2.73/100g,2.73
1636491,Loblaws,"Almond Beverage, Original, Plant Based Dairy-Free Milk",1.89l,Silk,4.79,$0.25/100ml,0.25
1678054,Loblaws,Hawaii Kona Blend Coffee With Milk,337ml,UCC,1.79,$0.53/100ml,0.53
1680394,Loblaws,Milk Lactose Free 2% Partly Skimmed ,2l,Lactantia,6.29,$0.31/100ml,0.31
1681935,Loblaws,Organic Milk 2%  Partly Skimmed,1.5l,Lactantia,6.29,$0.42/100ml,0.42
1683895,Loblaws,PurFiltre Milk 1% Partly Skimmed ,2l,Lactantia,5.99,$0.30/100ml,0.3
1688358,Loblaws,Yogourt Organic Whole Milk Blueberry 3.25% M.F.,4x100.0g,Organic Meadow,5.49,$1.37/100g,1.37
1688397,Loblaws,1% Buttermilk,2l,Neilson,5.79,$0.29/100ml,0.29
1688403,Loblaws,1% M.F. Partly Skimmed Milk,2l,The A2 Milk Company,6.84,$0.34/100ml,0.34
1688404,Loblaws,1% Milk,1l,Neilson,3.59,$0.36/100ml,0.36
1688405,Loblaws,1% Partly Skimmed Milk,2l,Neilson,5.34,$0.27/100ml,0.27
1688426,Loblaws,100% Alpine Milk Chocolate Happy Cow,100g,Milka,2.99,$2.99/100g,2.99
1688589,Loblaws,2% Evaporated Partly Skimmed Milk,354ml,Carnation,2.49,$0.70/100ml,0.7
1688590,Loblaws,2% Evaporated Partly Skimmed Milk,354ml,No Name,2.00,$0.56/100ml,0.56
1688594,Loblaws,2% M.F. Partly Skimmed Milk,2l,The A2 Milk Company,6.84,$0.34/100ml,0.34
1688595,Loblaws,2% Milk,1l,Grand Pre,4.99,$0.50/100ml,0.5
1688596,Loblaws,2% Milk,1l,Neilson,3.59,$0.36/100ml,0.36
1688597,Loblaws,2% Milk,237ml,Neilson,2.10,$0.89/100ml,0.89
1688598,Loblaws,2% Milk,2l,Neilson,5.34,$0.27/100ml,0.27
1688599,Loblaws,2% Milk,473ml,Neilson,2.71,$0.57/100ml,0.57
1688635,Loblaws,3 in 1 Milk Tea,480g,T&T,7.99,$1.66/100g,1.66
1688650,Loblaws,3.25% Lactose Free Enriched Milk,2l,Natrel,7.59,$0.38/100ml,0.38
1688652,Loblaws,3.25% M.F. Homogenized Milk,2l,The A2 Milk Company,6.84,$0.34/100ml,0.34
1688661,Loblaws,38% Creamy Milk Chocolate & Sea Salt Bar,80g,Theobroma,4.99,$6.24/100g,6.24
1688767,Loblaws,Aero Milk Chocolate Bar,4x4.0ea,Nestlé,5.99,$3.57/100g,3.57
1688768,Loblaws,Aero Milk Chocolate Bar,97g,Nestlé,3.29,$3.39/100g,3.39
1688769,Loblaws,"Aero Milk Chocolate Bar, Original",42g,Nestlé,1.69,$4.02/100g,4.02
1688770,Loblaws,Aero Milk Chocolate Mini's,$35.00/1kg,Johnvince Foods,3.50,$35.00/1kg,5.0
1688771,Loblaws,Aero Minis Milk Chocolate Pouch,135g,Nestlé,5.99,$4.44/100g,4.44
1688773,Loblaws,Aero Peppermint Milk Chocolate Minis,135g,Nestlé,5.99,$4.44/100g,4.44
1688776,Loblaws,Aero Truffle Milk Chocolate Mousse,105g,Aero,3.29,$3.13/100g,3.13
1688918,Loblaws,"Almond Breeze Almond Milk, Unsweetened Vanilla",1.89l,Blue Diamond,3.49,$0.18/100ml,0.18
1688921,Loblaws,"Almond Breeze Unsweetened Almond Milk, Original",1.89l,Blue Diamond,3.49,$0.18/100ml,0.18
1688958,Loblaws,"Almond Milk Alternative, Dark Chocolate Flavour",1.89l,Silk,4.79,$0.25/100ml,0.25
1688959,Loblaws,"Almond Milk Alternative, Original, Plant Based Dairy-Free Milk",1.89l,Silk,4.79,$0.25/100ml,0.25
1688960,Loblaws,"Almond Milk Alternative, Unsweetened, Dairy-Free, Shelf Stable",946ml,Silk,3.49,$0.37/100ml,0.37
1688961,Loblaws,"Almond Milk Alternative, Unsweetened, Vanilla Flavour, Dairy-Free",1.89l,Silk,4.79,$0.25/100ml,0.25
1688962,Loblaws,"Almond Milk Alternative, Unsweetened, Vanilla Flavour, Dairy-Free, Shelf Stable",946ml,Silk,3.49,$0.37/100ml,0.37
1688963,Loblaws,"Almond Milk Alternative, Vanilla Flavour, Dairy-Free, Shelf Stable",946ml,Silk,3.49,$0.37/100ml,0.37
1688964,Loblaws,"Almond Milk Alternative, Zero Sugar Original, Dairy-Free",1.89l,Silk,4.79,$0.25/100ml,0.25
1688965,Loblaws,Almond Milk Barista Edition,946ml,Elmhurst,7.99,$0.84/100ml,0.84
1688966,Loblaws,"Almond Milk, Dark Chocolate Flavour, Dairy-Free, Shelf Stable",946ml,Silk,3.49,$0.37/100ml,0.37
1688990,Loblaws,Alpine Milk Chocolate,100g,Ritter Sport,3.99,$3.99/100g,3.99
1688991,Loblaws,Alpine Milk Milk Chocolate,100g,Milka,2.99,$2.99/100g,2.99
1689093,Loblaws,Apricot Probiotic Cleansing Milk,178ml,Andalou Naturals,14.99,$8.42/100ml,8.42
1689378,Loblaws,"Banana High-Protein Milk Shake, Bottle",414ml,Core Power,4.99,$1.21/100ml,1.21
1689727,Loblaws,Bfit Chocolate High Protein Milkshake,460ml,BFit,3.59,$0.78/100ml,0.78
1689728,Loblaws,Bfit Vanilla High Protein Milkshake,460ml,Beatrice,3.59,$0.78/100ml,0.78
1689752,Loblaws,"BIO-K+ Fermented Milk Probiotic, Original",6x98.0g,Bio K+,21.99,$3.74/100g,3.74
1689881,Loblaws,Black Sugar Milk Tea,390ml,OKF,2.99,$0.77/100ml,0.77
1689976,Loblaws,Blueberry Buttermilk Flavour Muffin Mix,900g,Quaker,6.49,$0.72/100g,0.72
1689996,Loblaws,Blueberry Soft Unripened Goat’s Milk Cheese,300g,President's Choice,11.99,$4.00/100g,4.0
1690087,Loblaws,"Botanica Natural Hawaiian Conditioner, Drink it Up Coconut Milk",355ml,Alba Botanica,8.99,$2.53/100ml,2.53
1690132,Loblaws,Brand Dulce De Leche Sweetened Condensed Milk,300ml,Eagle Brand,4.49,$1.50/100ml,1.5
1690133,Loblaws,Brand Low Fat Sweetened Condensed Milk,300ml,Eagle Brand,4.49,$1.50/100ml,1.5
1690134,Loblaws,Brand Sweetened Condensed Milk,300ml,Eagle Brand,4.49,$1.50/100ml,1.5
1690178,Loblaws,Breaded Chicken Breast Fillets Spicy Buttermilk Medium 17 Pieces Minimum,907g,President's Choice,19.99,$2.20/100g,2.2
1690352,Loblaws,"BUENO Milk Chocolate and Hazelnut Cream Candy Bars, 3-pack, each Single Pack contains 2 Individually Wrapped Bars",129g,Kinder,4.99,$3.87/100g,3.87
1690353,Loblaws,"BUENO Milk Chocolate and Hazelnut Cream Candy Bars, Single Pack contains 2 Individually Wrapped Bars",43g,Kinder,1.79,$4.16/100g,4.16
1690354,Loblaws,"BUENO Mini Milk Chocolate and Hazelnut Cream Candy Bars, 27 Individually Wrapped Pieces",145g,Kinder,4.99,$3.44/100g,3.44
1690458,Loblaws,Buttermilk,1l,Neilson,4.59,$0.46/100ml,0.46
1690459,Loblaws,Buttermilk Breaded Chicken Breast Strips,907g,President's Choice,19.99,$2.20/100g,2.2
1690460,Loblaws,Buttermilk Chicken Breast Pieces,1.2kg,,10.00,$0.83/100g,0.83
1690461,Loblaws,Buttermilk Protein Pancake,340g,PC Blue Menu,4.99,$1.47/100g,1.47
1690462,Loblaws,Buttermilk Protein Pancake Mix ,650g,Quaker,7.49,$1.15/100g,1.15
1690474,Loblaws,Butterscotch Ripple Ice Milk,4l,No Name,8.99,$0.22/100ml,0.22
1690490,Loblaws,Cadbury Milk Chocolate Chocolate,42g,Cadbury,1.79,$4.26/100g,4.26
1690602,Loblaws,Canadian Collection Almonds & Milk Chocolate Ice Cream Bar ,8x55.0ml,Chapmans,6.99,$1.59/100ml,1.59
1690603,Loblaws,Canadian Collection Caramel Praline & Milk Chocolate Ice Cream Bar,8x55.0ml,Chapmans,6.99,$1.59/100ml,1.59
1690605,Loblaws,Canadian Collection Fudge Brownie & Milk Chocolate Ice Cream Bar,8x55.0ml,Chapmans,6.99,$1.59/100ml,1.59
1690607,Loblaws,Canadian Collection Vanilla & Milk Chocolate Frozen Yogurt Bar,8x55.0ml,Chapmans,6.99,$1.59/100ml,1.59
1690608,Loblaws,Canadian Collection Vanilla & Milk Chocolate Ice Cream Bar,8x55.0ml,Chapmans,6.99,$1.59/100ml,1.59
1690631,Loblaws,Candy Coated Milk Chocolate Eggs,200g,President's Choice,3.99,$2.00/100g,2.0
1690660,Loblaws,Canned Coconut Milk,400ml,Aroy D,2.29,$0.57/100ml,0.57
1690687,Loblaws,Caramel Chocolate Milkshake,310ml,Neilson,1.00,$0.32/100ml,0.32
1690701,Loblaws,Caramel Milk Chocolate Coated Wafer Biscuit,120g,Tunnock's,3.29,$2.74/100g,2.74
1690715,Loblaws,Caramelized Milk Kadhai Doodh,200ml,Amul,2.29,$1.15/100ml,1.15
1690721,Loblaws,"Caramilk Chocolatey Candy Bar, Caramel",100g,Cadbury,3.29,$3.29/100g,3.29
1690722,Loblaws,"Caramilk Chocolatey Candy Bars, Caramel",50g,Cadbury,1.69,$3.38/100g,3.38
1690723,Loblaws,Caramilk Frozen Dessert Bars,5x80.0ml,Cadbury,5.49,$1.37/100ml,1.37
1690724,Loblaws,Caramilk Minis Chocolate Pieces,200g,Cadbury,5.99,$3.00/100g,3.0
1690725,Loblaws,Caramilk Salted Caramel Chocolate Bar,50g,Cadbury,1.79,$3.58/100g,3.58
1690726,Loblaws,"Caramilk, Chocolatey Candy Bars, Multipack, Caramel, Pack of 4",4x50.0g,Cadbury,5.99,$3.00/100g,3.0
1690831,Loblaws,Celebration Caramel Milk Chocolate Cookies,240g,Leclerc,4.99,$2.08/100g,2.08
1690837,Loblaws,Celebration Milk Chocolate Butter Cookies,240g,Leclerc,4.99,$2.08/100g,2.08
1690838,Loblaws,Celebration Milk Chocolate Cake,240g,Leclerc,4.99,$2.08/100g,2.08
1690839,Loblaws,Celebration Milk Chocolate Topped Gingerbread Cookies,240g,Leclerc,4.99,$2.08/100g,2.08
1690840,Loblaws,Celebration Raspberry Milk Chocolate Coated Cookies,240g,Leclerc,4.99,$2.08/100g,2.08
1690869,Loblaws,Cereal Strawberry Milkshake Flavour,435g,Kelloggs,4.29,$0.99/100g,0.99
1691033,Loblaws,"Cheese, Fig Goat's Milk",140g,President's Choice,7.79,$5.56/100g,5.56
1691375,Loblaws,"Chipits Milk Chocolate Chips, 250G",250g,Hershey's,5.49,$2.20/100g,2.2
1691398,Loblaws,Chips Ahoy! Caramilk Cookies,453g,Christie,6.49,$1.43/100g,1.43
1691403,Loblaws,CHIPS AHOY! Crunchy Caramilk Cookies,253g,Christie,3.49,$1.38/100g,1.38
1691428,Loblaws,"CHOCOLATE 2024 Advent Calendar, Milk Chocolate Advent Calendar",113g,Kinder,6.49,$5.74/100g,5.74
1691451,Loblaws,Chocolate Candies Milk Chocolate Family Size,345g,M&M's,8.99,$2.61/100g,2.61
1691452,Loblaws,Chocolate Candies Milk Chocolate Holiday Blend Sharing Size,165g,M&M's,7.79,$4.72/100g,4.72
1691453,Loblaws,Chocolate Candies Milk Chocolate Sharing Size,165g,M&M's,5.99,$3.63/100g,3.63
1691522,Loblaws,"Chocolate Giftbox, Dark Chocolate, White Chocolate and Milk Chocolate",200g,Toblerone,11.99,$6.00/100g,6.0
1691529,Loblaws,"Chocolate High-Protein Milk Shake, Bottle",414ml,Core Power,4.99,$1.21/100ml,1.21
1691536,Loblaws,Chocolate Ice Milk,4l,No Name,8.99,$0.22/100ml,0.22
1691537,Loblaws,Chocolate Ice Milk,1.65l,No Name,4.00,$0.24/100ml,0.24
1691539,Loblaws,Chocolate Iconic Kisses Milk,200g,Hershey's,3.50,$1.75/100g,1.75
1691540,Loblaws,Chocolate Lactose Free 2% Partly Skimmed Ultrafiltered Milk,1.5l,Fairlife,7.09,$0.47/100ml,0.47
1691543,Loblaws,Chocolate Milk,237ml,Neilson,2.10,$0.89/100ml,0.89
1691544,Loblaws,Chocolate Milk Mix,750g,President's Choice,4.99,$0.67/100g,0.67
1691545,Loblaws,Chocolate Milk Partly Skimmed Grass Fed Organic 2 % M.F.,1l,Organic Meadow,6.99,$0.70/100ml,0.7
1691546,Loblaws,"Chocolate Milk, 25% Less Sugar",1l,Neilson,1.79,$0.18/100ml,0.18
1691547,Loblaws,Chocolate Milkshake,310ml,Neilson,1.00,$0.32/100ml,0.32
1691552,Loblaws,Chocolate Partly Skimmed Milk 1% M.F. 6 x,6x200.0ml,Milk 2 Go,6.49,$540.83/100ml,0.83
1691564,Loblaws,Chocolate Style Bar Creamy Milk Chocolate Style,85g,Lily's Sweet's,4.99,$5.87/100g,5.87
1691565,Loblaws,Chocolate Style Bar Salted Almond Milk Chocolate Style,85g,Lily's Sweet's,4.99,$5.87/100g,5.87
